"","gutenberg_id","text","linenumber"
"8231",141,"I refuse you as a tenant, come to me as a friend. Consider the house as",8231
"8232",141,"half your own every winter, and we will add to the stables on your own",8232
"8233",141,"improved plan, and with all the improvements of your improved plan that",8233
"8234",141,"may occur to you this spring.”",8234
"8235",141,"",8235
"8236",141,"“We shall be the losers,” continued Sir Thomas. “His going, though only",8236
"8237",141,"eight miles, will be an unwelcome contraction of our family circle; but",8237
"8238",141,"I should have been deeply mortified if any son of mine could reconcile",8238
"8239",141,"himself to doing less. It is perfectly natural that you should not have",8239
"8240",141,"thought much on the subject, Mr. Crawford. But a parish has wants and",8240
"8241",141,"claims which can be known only by a clergyman constantly resident, and",8241
"8242",141,"which no proxy can be capable of satisfying to the same extent. Edmund",8242
"8243",141,"might, in the common phrase, do the duty of Thornton, that is, he might",8243
"8244",141,"read prayers and preach, without giving up Mansfield Park: he might",8244
"8245",141,"ride over every Sunday, to a house nominally inhabited, and go through",8245
"8246",141,"divine service; he might be the clergyman of Thornton Lacey every",8246
"8247",141,"seventh day, for three or four hours, if that would content him. But it",8247
"8248",141,"will not. He knows that human nature needs more lessons than a weekly",8248
"8249",141,"sermon can convey; and that if he does not live among his parishioners,",8249
"8250",141,"and prove himself, by constant attention, their well-wisher and friend,",8250
"8251",141,"he does very little either for their good or his own.”",8251
"8252",141,"",8252
"8253",141,"Mr. Crawford bowed his acquiescence.",8253
"8254",141,"",8254
"8255",141,"“I repeat again,” added Sir Thomas, “that Thornton Lacey is the only",8255
"8256",141,"house in the neighbourhood in which I should _not_ be happy to wait on",8256
"8257",141,"Mr. Crawford as occupier.”",8257
"8258",141,"",8258
"8259",141,"Mr. Crawford bowed his thanks.",8259
"8260",141,"",8260
"8261",141,"“Sir Thomas,” said Edmund, “undoubtedly understands the duty of a",8261
"8262",141,"parish priest. We must hope his son may prove that _he_ knows it too.”",8262
"8263",141,"",8263
"8264",141,"Whatever effect Sir Thomas’s little harangue might really produce on",8264
"8265",141,"Mr. Crawford, it raised some awkward sensations in two of the others,",8265
"8266",141,"two of his most attentive listeners—Miss Crawford and Fanny. One of",8266
"8267",141,"whom, having never before understood that Thornton was so soon and so",8267
"8268",141,"completely to be his home, was pondering with downcast eyes on what it",8268
"8269",141,"would be _not_ to see Edmund every day; and the other, startled from",8269
"8270",141,"the agreeable fancies she had been previously indulging on the strength",8270
"8271",141,"of her brother’s description, no longer able, in the picture she had",8271
"8272",141,"been forming of a future Thornton, to shut out the church, sink the",8272
"8273",141,"clergyman, and see only the respectable, elegant, modernised, and",8273
"8274",141,"occasional residence of a man of independent fortune, was considering",8274
"8275",141,"Sir Thomas, with decided ill-will, as the destroyer of all this, and",8275
"8276",141,"suffering the more from that involuntary forbearance which his",8276
"8277",141,"character and manner commanded, and from not daring to relieve herself",8277
"8278",141,"by a single attempt at throwing ridicule on his cause.",8278
"8279",141,"",8279
"8280",141,"All the agreeable of _her_ speculation was over for that hour. It was",8280
"8281",141,"time to have done with cards, if sermons prevailed; and she was glad to",8281
"8282",141,"find it necessary to come to a conclusion, and be able to refresh her",8282
"8283",141,"spirits by a change of place and neighbour.",8283
"8284",141,"",8284
"8285",141,"The chief of the party were now collected irregularly round the fire,",8285
"8286",141,"and waiting the final break-up. William and Fanny were the most",8286
"8287",141,"detached. They remained together at the otherwise deserted card-table,",8287
"8288",141,"talking very comfortably, and not thinking of the rest, till some of",8288
"8289",141,"the rest began to think of them. Henry Crawford’s chair was the first",8289
"8290",141,"to be given a direction towards them, and he sat silently observing",8290
"8291",141,"them for a few minutes; himself, in the meanwhile, observed by Sir",8291
"8292",141,"Thomas, who was standing in chat with Dr. Grant.",8292
"8293",141,"",8293
"8294",141,"“This is the assembly night,” said William. “If I were at Portsmouth I",8294
"8295",141,"should be at it, perhaps.”",8295
"8296",141,"",8296
"8297",141,"“But you do not wish yourself at Portsmouth, William?”",8297
"8298",141,"",8298
"8299",141,"“No, Fanny, that I do not. I shall have enough of Portsmouth and of",8299
"8300",141,"dancing too, when I cannot have you. And I do not know that there would",8300
"8301",141,"be any good in going to the assembly, for I might not get a partner.",8301
"8302",141,"The Portsmouth girls turn up their noses at anybody who has not a",8302
"8303",141,"commission. One might as well be nothing as a midshipman. One _is_",8303
"8304",141,"nothing, indeed. You remember the Gregorys; they are grown up amazing",8304
"8305",141,"fine girls, but they will hardly speak to _me_, because Lucy is courted",8305
"8306",141,"by a lieutenant.”",8306
"8307",141,"",8307
"8308",141,"“Oh! shame, shame! But never mind it, William” (her own cheeks in a",8308
"8309",141,"glow of indignation as she spoke). “It is not worth minding. It is no",8309
"8310",141,"reflection on _you_; it is no more than what the greatest admirals have",8310
"8311",141,"all experienced, more or less, in their time. You must think of that,",8311
"8312",141,"you must try to make up your mind to it as one of the hardships which",8312
"8313",141,"fall to every sailor’s share, like bad weather and hard living, only",8313
"8314",141,"with this advantage, that there will be an end to it, that there will",8314
"8315",141,"come a time when you will have nothing of that sort to endure. When you",8315
"8316",141,"are a lieutenant! only think, William, when you are a lieutenant, how",8316
"8317",141,"little you will care for any nonsense of this kind.”",8317
"8318",141,"",8318
"8319",141,"“I begin to think I shall never be a lieutenant, Fanny. Everybody gets",8319
"8320",141,"made but me.”",8320
"8321",141,"",8321
"8322",141,"“Oh! my dear William, do not talk so; do not be so desponding. My uncle",8322
"8323",141,"says nothing, but I am sure he will do everything in his power to get",8323
"8324",141,"you made. He knows, as well as you do, of what consequence it is.”",8324
"8325",141,"",8325
"8326",141,"She was checked by the sight of her uncle much nearer to them than she",8326
"8327",141,"had any suspicion of, and each found it necessary to talk of something",8327
"8328",141,"else.",8328
"8329",141,"",8329
"8330",141,"“Are you fond of dancing, Fanny?”",8330
"8331",141,"",8331
"8332",141,"“Yes, very; only I am soon tired.”",8332
"8333",141,"",8333
"8334",141,"“I should like to go to a ball with you and see you dance. Have you",8334
"8335",141,"never any balls at Northampton? I should like to see you dance, and I’d",8335
"8336",141,"dance with you if you _would_, for nobody would know who I was here,",8336
"8337",141,"and I should like to be your partner once more. We used to jump about",8337
"8338",141,"together many a time, did not we? when the hand-organ was in the",8338
"8339",141,"street? I am a pretty good dancer in my way, but I dare say you are a",8339
"8340",141,"better.” And turning to his uncle, who was now close to them, “Is not",8340
"8341",141,"Fanny a very good dancer, sir?”",8341
"8342",141,"",8342
"8343",141,"Fanny, in dismay at such an unprecedented question, did not know which",8343
"8344",141,"way to look, or how to be prepared for the answer. Some very grave",8344
"8345",141,"reproof, or at least the coldest expression of indifference, must be",8345
